Station	Date(NZST)	Height(m)	Pressure(hPa)	Tair(C)	Tdew(C)	Dir(degT)	Speed(m/s)	StdFlag	RsdFlag	WndFlag	IceFlag	TurFlag	Orig	
17355	20130621:0600	2700	730.0	-	-	225	12.9	N	-	1	-	H	Y	
17355	20130621:0600	3000	702.0	-	-	235	17.5	N	-	1	-	H	Y	
17355	20130621:0600	3016	700.0	-	-	235	17.5	Y	-	0	-	P	Y	
17355	20130621:0600	3300	676.0	-	-	220	20.1	N	-	1	-	H	Y	
17355	20130621:0600	4200	603.0	-	-	220	23.2	N	-	1	-	H	Y	
17355	20130621:0600	5400	514.0	-	-	225	23.2	N	-	1	-	H	Y	
17355	20130621:0600	5607	500.0	-	-	220	25.2	Y	-	0	-	P	Y	
17355	20130621:0600	7200	401.0	-	-	185	23.7	N	-	1	-	H	Y	
17355	20130621:0600	7220	400.0	-	-	185	23.7	Y	-	0	-	P	Y	
17355	20130621:1200	7	998.4	12.3	6.8	214	8.1	Y	4	4	-	H	U	
17355	20130621:1200	61	992.0	11.4	-	-	-	N	1	-	-	-	U	
17355	20130621:1200	307	963.0	-	-	200	7.2	N	-	1	-	H	U	
17355	20130621:1200	607	929.0	-	-	210	10.3	N	-	1	-	H	U	
17355	20130621:1200	639	925.0	6.2	-	215	11.8	Y	0	0	5	P	U	
17355	20130621:1200	907	895.0	-	-	205	11.3	N	-	1	-	H	U	
17355	20130621:1200	1323	850.0	0.0	-	200	12.9	Y	0	0	4	P	U	
17355	20130621:1200	1507	830.0	-	-	200	12.9	N	-	1	-	H	U	
17355	20130621:1200	2290	752.0	-7.7	-	-	-	N	1	-	-	-	U	
17355	20130621:1200	2407	741.0	-	-	240	12.9	N	-	1	-	H	U	
17355	20130621:1200	2844	700.0	-10.5	-	240	18.5	Y	0	0	3	P	U	
17355	20130621:1200	3387	652.0	-14.1	-	-	-	N	1	-	-	-	U	
17355	20130621:1200	3992	602.0	-14.7	-	-	-	N	1	-	-	-	U	
17355	20130621:1200	4207	585.0	-	-	235	16.0	N	-	1	-	H	U	
17355	20130621:1200	4807	539.0	-	-	215	12.4	N	-	1	-	H	U	
17355	20130621:1200	5341	502.0	-24.9	-	-	-	N	1	-	-	-	U	
17355	20130621:1200	5370	500.0	-24.9	-	220	12.4	Y	0	0	3	P	U	
17355	20130621:1200	5407	497.0	-	-	220	12.4	N	-	1	-	H	U	
17355	20130621:1800	0	1013.0	-	-	245	4.6	Y	-	4	-	H	Y	
17355	20130621:1800	300	978.0	-	-	225	9.3	N	-	1	-	H	Y	
17355	20130621:1800	600	943.0	-	-	225	11.8	N	-	1	-	H	Y	
17355	20130621:1800	768	925.0	-	-	230	11.8	Y	-	0	-	P	Y	
17355	20130621:1800	900	911.0	-	-	220	8.2	N	-	1	-	H	Y	
17355	20130621:1800	1460	850.0	-	-	230	11.3	Y	-	0	-	P	Y	
17355	20130621:1800	1500	846.0	-	-	230	11.3	N	-	1	-	H	Y	
17355	20130621:1800	2400	759.0	-	-	220	10.3	N	-	1	-	H	Y	
17355	20130621:1800	3000	702.0	-	-	240	19.0	N	-	1	-	H	Y	
17355	20130621:1800	3016	700.0	-	-	240	19.0	Y	-	0	-	P	Y	
17355	20130621:1800	4200	603.0	-	-	230	13.9	N	-	1	-	H	Y	
17355	20130621:1800	4800	556.0	-	-	240	12.4	N	-	1	-	H	Y	
17355	20130622:0000	7	1004.9	10.9	6.9	259	6.7	Y	4	4	-	H	U	
17355	20130622:0000	48	1000.0	11.8	-	225	8.8	Y	0	0	6	P	U	
17355	20130622:0000	56	999.0	11.8	-	-	-	N	1	-	-	-	U	
17355	20130622:0000	307	969.0	-	-	225	11.8	N	-	1	-	H	U	
17355	20130622:0000	607	935.0	-	-	220	12.4	N	-	1	-	H	U	
17355	20130622:0000	692	925.0	5.6	-	230	13.4	Y	0	0	4	P	U	
17355	20130622:0000	907	901.0	-	-	230	13.9	N	-	1	-	H	U	
17355	20130622:0000	1254	863.0	0.6	-	-	-	N	1	-	-	-	U	
17355	20130622:0000	1376	850.0	-0.1	-	240	14.9	Y	0	0	3	P	U	
17355	20130622:0000	1507	836.0	-	-	240	14.9	N	-	1	-	H	U	
17355	20130622:0000	2347	752.0	-4.9	-	-	-	N	1	-	-	-	U	
17355	20130622:0000	2907	700.0	-8.3	-	235	17.0	Y	0	0	2	P	U	
17355	20130622:0000	3454	652.0	-12.7	-	-	-	N	1	-	-	-	U	
17355	20130622:0000	3607	640.0	-	-	225	16.0	N	-	1	-	H	U	
17355	20130622:0600	0	1013.0	-	-	250	6.2	Y	-	4	-	H	Y	
17355	20130622:0600	300	978.0	-	-	225	7.7	N	-	1	-	H	Y	
17355	20130622:0600	600	943.0	-	-	220	13.9	N	-	1	-	H	Y	
17355	20130622:0600	768	925.0	-	-	220	13.4	Y	-	0	-	P	Y	
17355	20130622:0600	900	911.0	-	-	220	13.4	N	-	1	-	H	Y	
17355	20130622:0600	2400	759.0	-	-	260	13.4	N	-	1	-	H	Y	
17355	20130622:0600	3300	676.0	-	-	240	17.0	N	-	1	-	H	Y	
17355	20130622:1200	7	1009.8	13.2	6.4	239	8.6	Y	4	4	-	H	U	
17355	20130622:1200	584	942.0	6.2	-	-	-	N	1	-	-	-	U	
17355	20130622:1200	607	939.0	-	-	230	9.3	N	-	1	-	H	U	
17355	20130622:1200	733	925.0	5.0	-	230	9.3	Y	0	0	3	P	U	
17355	20130622:1200	907	905.0	-	-	235	13.4	N	-	1	-	H	U	
17355	20130622:1200	1415	850.0	-0.5	-	230	14.4	Y	0	0	2	P	U	
17355	20130622:1200	1507	840.0	-	-	230	14.4	N	-	1	-	H	U	
17355	20130622:1200	1730	817.0	-3.1	-	-	-	N	1	-	-	-	U	
17355	20130622:1200	2381	752.0	-6.9	-	-	-	N	1	-	-	-	U	
17355	20130622:1200	2407	749.0	-	-	240	17.0	N	-	1	-	H	U	
17355	20130622:1200	2707	721.0	-	-	260	17.5	N	-	1	-	H	U	
17355	20130622:1200	2939	700.0	-7.5	-	255	19.0	Y	1	0	2	P	U	
17355	20130622:1200	3007	694.0	-	-	255	19.0	N	-	1	-	H	U	
17355	20130622:1800	0	1013.0	-	-	195	4.1	Y	-	4	-	H	Y	
17355	20130622:1800	300	978.0	-	-	220	11.8	N	-	1	-	H	Y	
17355	20130622:1800	600	943.0	-	-	230	14.4	N	-	1	-	H	Y	
17355	20130622:1800	768	925.0	-	-	230	13.4	Y	-	0	-	P	Y	
17355	20130622:1800	900	911.0	-	-	230	13.4	N	-	1	-	H	Y	
17355	20130622:1800	1460	850.0	-	-	230	16.5	Y	-	0	-	P	Y	
17355	20130622:1800	1500	846.0	-	-	230	16.5	N	-	1	-	H	Y	
17355	20130622:1800	3016	700.0	-	-	250	17.5	Y	-	0	-	P	Y	
17355	20130622:1800	3600	652.0	-	-	255	22.6	N	-	1	-	H	Y	
17355	20130623:1800	0	1013.0	-	-	190	4.6	Y	-	4	-	H	Y	
17355	20130623:1800	300	978.0	-	-	190	11.8	N	-	1	-	H	Y	
17355	20130623:1800	600	943.0	-	-	200	11.8	N	-	1	-	H	Y	
17355	20130623:1800	768	925.0	-	-	195	12.4	Y	-	0	-	P	Y	
17355	20130623:1800	900	911.0	-	-	190	12.4	N	-	1	-	H	Y	
17355	20130623:1800	1460	850.0	-	-	190	11.3	Y	-	0	-	P	Y	
17355	20130623:1800	1500	846.0	-	-	190	11.3	N	-	1	-	H	Y	
17355	20130623:1800	1800	817.0	-	-	210	13.9	N	-	1	-	H	Y	
17355	20130623:1800	3000	702.0	-	-	200	6.7	N	-	1	-	H	Y	
17355	20130623:1800	3016	700.0	-	-	200	6.7	Y	-	0	-	P	Y	
17355	20130623:1800	4200	603.0	-	-	200	12.4	N	-	1	-	H	Y	
17355	20130623:1800	5400	514.0	-	-	180	11.8	N	-	1	-	H	Y	
17355	20130623:1800	5607	500.0	-	-	180	11.8	Y	-	0	-	P	Y	
17355	20130624:0000	7	1018.0	7.7	6.8	360	1.7	Y	4	4	-	H	U	
17355	20130624:0000	72	1010.0	9.6	-	-	-	N	1	-	-	-	U	
17355	20130624:0000	154	1000.0	9.8	-	215	3.6	Y	0	0	6	P	U	
17355	20130624:0000	307	982.0	-	-	220	6.7	N	-	1	-	H	U	
17355	20130624:0000	397	971.0	8.6	-	-	-	N	1	-	-	-	U	
17355	20130624:0000	607	946.0	-	-	215	9.3	N	-	1	-	H	U	
17355	20130624:0000	795	925.0	4.8	-	220	10.8	Y	0	0	2	P	U	
17355	20130624:0000	907	912.0	-	-	235	16.5	N	-	1	-	H	U	
17355	20130624:0000	1478	850.0	0.0	-	225	12.4	Y	1	0	1	P	U	
17355	20130624:0000	1507	847.0	-	-	225	12.4	N	-	1	-	H	U	
17355	20130624:0000	1807	816.0	-	-	205	17.5	N	-	1	-	H	U	
17355	20130624:0000	1942	802.0	-1.1	-	-	-	N	1	-	-	-	U	
17355	20130624:0000	2407	756.0	-	-	215	16.0	N	-	1	-	H	U	
17355	20130624:0000	3007	701.0	-	-	195	14.4	N	-	1	-	H	U	
17355	20130624:0000	3013	700.0	-7.9	-	195	14.4	Y	1	0	0	P	U	
17355	20130624:0600	0	1013.0	-	-	150	0.5	Y	-	4	-	H	Y	
17355	20130624:0600	300	978.0	-	-	200	7.7	N	-	1	-	H	Y	
17355	20130624:0600	600	943.0	-	-	180	10.8	N	-	1	-	H	Y	
17355	20130624:0600	768	925.0	-	-	205	9.3	Y	-	0	-	P	Y	
17355	20130624:0600	900	911.0	-	-	205	11.3	N	-	1	-	H	Y	
17355	20130624:0600	1460	850.0	-	-	215	14.4	Y	-	0	-	P	Y	
17355	20130624:0600	1500	846.0	-	-	215	14.4	N	-	1	-	H	Y	
17355	20130624:0600	1800	817.0	-	-	205	11.8	N	-	1	-	H	Y	
17355	20130624:0600	3016	700.0	-	-	215	12.4	Y	-	0	-	P	Y	
17355	20130624:0600	3600	652.0	-	-	225	12.4	N	-	1	-	H	Y	
17355	20130624:0600	4200	603.0	-	-	210	10.8	N	-	1	-	H	Y	
17355	20130624:0600	4800	556.0	-	-	200	17.0	N	-	1	-	H	Y	
17355	20130624:0600	5400	514.0	-	-	215	17.0	N	-	1	-	H	Y	
17355	20130624:0600	5607	500.0	-	-	215	17.0	Y	-	0	-	P	Y	
17355	20130624:1200	7	1020.9	12.5	9.4	256	1.6	Y	4	4	-	H	U	
17355	20130624:1200	180	1000.0	10.4	-	240	3.6	Y	0	0	6	P	U	
17355	20130624:1200	307	985.0	-	-	225	2.6	N	-	1	-	H	U	
17355	20130624:1200	607	950.0	-	-	215	12.4	N	-	1	-	H	U	
17355	20130624:1200	760	932.0	5.8	-	-	-	N	1	-	-	-	U	
17355	20130624:1200	786	929.0	7.0	-	-	-	N	1	-	-	-	U	
17355	20130624:1200	821	925.0	7.0	-	210	8.2	Y	0	0	3	P	U	
17355	20130624:1200	848	922.0	5.0	-	-	-	N	1	-	-	-	U	
17355	20130624:1200	907	915.0	-	-	215	11.3	N	-	1	-	H	U	
17355	20130624:1200	1054	899.0	5.0	-	-	-	N	1	-	-	-	U	
17355	20130624:1200	1108	893.0	3.4	-	-	-	N	1	-	-	-	U	
17355	20130624:1200	1236	879.0	3.8	-	-	-	N	1	-	-	-	U	
17355	20130624:1200	1291	873.0	2.4	-	-	-	N	1	-	-	-	U	
17355	20130624:1200	1506	850.0	1.8	-	230	13.9	Y	0	1	2	P	U	
17355	20130624:1200	1807	818.0	-	-	240	10.8	N	-	1	-	H	U	
17355	20130624:1200	2407	759.0	-	-	225	9.8	N	-	1	-	H	U	
17355	20130624:1200	3048	700.0	-5.9	-	235	11.3	Y	0	0	1	P	U	
17355	20130624:1200	3601	652.0	-8.9	-	250	12.4	N	1	1	-	H	U	
17355	20130624:1800	0	1013.0	-	-	230	5.7	Y	-	4	-	H	Y	
17355	20130624:1800	300	978.0	-	-	225	7.2	N	-	1	-	H	Y	
17355	20130624:1800	600	943.0	-	-	230	9.3	N	-	1	-	H	Y	
17355	20130624:1800	768	925.0	-	-	240	10.3	Y	-	0	-	P	Y	
17355	20130624:1800	900	911.0	-	-	220	10.8	N	-	1	-	H	Y	
17355	20130624:1800	1460	850.0	-	-	235	8.8	Y	-	0	-	P	Y	
17355	20130624:1800	1500	846.0	-	-	235	8.8	N	-	1	-	H	Y	
17355	20130624:1800	2700	730.0	-	-	230	13.9	N	-	1	-	H	Y	
17355	20130624:1800	3016	700.0	-	-	220	16.5	Y	-	0	-	P	Y	
17355	20130624:1800	3300	676.0	-	-	215	13.9	N	-	1	-	H	Y	
17355	20130624:1800	4200	603.0	-	-	225	12.4	N	-	1	-	H	Y	
17355	20130624:1800	4500	578.0	-	-	235	11.8	N	-	1	-	H	Y	
17355	20130624:1800	5400	514.0	-	-	215	12.4	N	-	1	-	H	Y	
17355	20130624:1800	5607	500.0	-	-	215	12.4	Y	-	0	-	P	Y	
17355	20130625:0000	7	1021.2	11.5	10.4	223	5.7	Y	4	4	-	H	U	
17355	20130625:0000	9	1021.0	12.0	-	-	-	N	1	-	-	-	U	
17355	20130625:0000	182	1000.0	11.0	-	215	7.7	Y	0	0	6	P	U	
17355	20130625:0000	307	985.0	-	-	215	10.3	N	-	1	-	H	U	
17355	20130625:0000	607	950.0	-	-	210	11.3	N	-	1	-	H	U	
17355	20130625:0000	826	925.0	6.4	-	220	11.8	Y	0	0	3	P	U	
17355	20130625:0000	907	916.0	-	-	245	18.5	N	-	1	-	H	U	
17355	20130625:0000	1507	851.0	-	-	245	11.3	N	-	1	-	H	U	
17355	20130625:0000	1512	850.0	1.2	-	245	11.3	Y	1	0	2	P	U	
17355	20130625:0600	0	1013.0	-	-	190	6.2	Y	-	4	-	H	Y	
17355	20130625:0600	300	978.0	-	-	215	6.2	N	-	1	-	H	Y	
17355	20130625:0600	600	943.0	-	-	210	8.2	N	-	1	-	H	Y	
17355	20130625:0600	768	925.0	-	-	215	9.8	Y	-	0	-	P	Y	
17355	20130625:0600	900	911.0	-	-	220	9.8	N	-	1	-	H	Y	
17355	20130625:0600	1460	850.0	-	-	240	8.8	Y	-	0	-	P	Y	
17355	20130625:0600	1500	846.0	-	-	230	9.8	N	-	1	-	H	Y	
17355	20130625:0600	1800	817.0	-	-	205	11.3	N	-	1	-	H	Y	
17355	20130625:0600	2700	730.0	-	-	215	14.9	N	-	1	-	H	Y	
17355	20130625:0600	3016	700.0	-	-	220	13.4	Y	-	0	-	P	Y	
17355	20130625:0600	4200	603.0	-	-	215	16.5	N	-	1	-	H	Y	
17355	20130625:0600	5400	514.0	-	-	225	17.5	N	-	1	-	H	Y	
17355	20130625:0600	5607	500.0	-	-	225	17.5	Y	-	0	-	P	Y	
17355	20130625:1200	7	1022.2	13.3	9.7	209	2.8	Y	4	4	-	H	U	
17355	20130625:1200	17	1021.0	11.4	-	-	-	N	1	-	-	-	U	
17355	20130625:1200	190	1000.0	10.4	-	210	7.7	Y	0	0	7	P	U	
17355	20130625:1200	307	986.0	-	-	215	7.7	N	-	1	-	H	U	
17355	20130625:1200	607	951.0	-	-	220	7.7	N	-	1	-	H	U	
17355	20130625:1200	831	925.0	4.8	-	215	8.8	Y	0	0	4	P	U	
17355	20130625:1200	907	916.0	-	-	215	7.2	N	-	1	-	H	U	
17355	20130625:1200	946	912.0	3.6	-	-	-	N	1	-	-	-	U	
17355	20130625:1200	1207	883.0	-	-	240	7.2	N	-	1	-	H	U	
17355	20130625:1200	1507	851.0	-	-	235	11.8	N	-	1	-	H	U	
17355	20130625:1200	1514	850.0	0.8	-	235	11.8	Y	1	0	2	P	U	
17355	20130625:1200	1984	802.0	4.4	-	-	-	N	1	-	-	-	U	
17355	20130625:1200	2407	761.0	-	-	215	13.4	N	-	1	-	H	U	
17355	20130625:1200	2506	752.0	2.4	-	-	-	N	1	-	-	-	U	
17355	20130625:1200	3080	700.0	-1.7	-	220	12.4	Y	0	0	2	P	U	
17355	20130625:1200	4207	606.0	-	-	230	15.4	N	-	1	-	H	U	
17355	20130625:1200	4261	602.0	-10.3	-	-	-	N	1	-	-	-	U	
17355	20130625:1800	0	1013.0	-	-	270	5.1	Y	-	4	-	H	Y	
17355	20130625:1800	300	978.0	-	-	235	5.7	N	-	1	-	H	Y	
17355	20130625:1800	600	943.0	-	-	205	8.2	N	-	1	-	H	Y	
17355	20130625:1800	768	925.0	-	-	230	9.8	Y	-	0	-	P	Y	
17355	20130625:1800	900	911.0	-	-	240	9.3	N	-	1	-	H	Y	
17355	20130625:1800	1460	850.0	-	-	235	11.3	Y	-	0	-	P	Y	
17355	20130625:1800	1500	846.0	-	-	235	11.3	N	-	1	-	H	Y	
17355	20130625:1800	3016	700.0	-	-	235	11.8	Y	-	0	-	P	Y	
17355	20130625:1800	3600	652.0	-	-	225	13.9	N	-	1	-	H	Y	
17355	20130625:1800	4200	603.0	-	-	240	9.3	N	-	1	-	H	Y	
17355	20130625:1800	5400	514.0	-	-	235	12.9	N	-	1	-	H	Y	
17355	20130625:1800	5607	500.0	-	-	235	12.9	Y	-	0	-	P	Y	
17355	20130626:0000	7	1022.8	10.5	10.5	321	0.9	Y	4	4	-	H	U	
17355	20130626:0000	22	1021.0	11.4	-	-	-	N	1	-	-	-	U	
17355	20130626:0000	195	1000.0	10.6	-	290	0.5	Y	0	0	7	P	U	
17355	20130626:0000	307	986.0	-	-	225	2.1	N	-	1	-	H	U	
17355	20130626:0000	3307	681.0	-	-	245	7.7	N	-	1	-	H	U	
17355	20130626:0000	3414	672.0	-4.1	-	-	-	N	1	-	-	-	U	
17355	20130626:0600	0	1013.0	-	-	30	2.6	Y	-	4	-	H	Y	
17355	20130626:0600	300	978.0	-	-	205	2.6	N	-	1	-	H	Y	
17355	20130626:0600	600	943.0	-	-	180	4.1	N	-	1	-	H	Y	
17355	20130626:0600	768	925.0	-	-	200	2.1	Y	-	0	-	P	Y	
17355	20130626:0600	900	911.0	-	-	230	4.6	N	-	1	-	H	Y	
17355	20130626:0600	1200	878.0	-	-	260	6.2	N	-	1	-	H	Y	
17355	20130626:0600	1460	850.0	-	-	235	6.7	Y	-	0	-	P	Y	
17355	20130626:0600	1500	846.0	-	-	235	6.7	N	-	1	-	H	Y	
17355	20130626:0600	3000	702.0	-	-	235	8.8	N	-	1	-	H	Y	
17355	20130626:0600	3016	700.0	-	-	235	8.8	Y	-	0	-	P	Y	
17355	20130626:0600	4200	603.0	-	-	260	9.3	N	-	1	-	H	Y	
17355	20130626:0600	4800	556.0	-	-	245	9.3	N	-	1	-	H	Y	
17355	20130626:0600	5400	514.0	-	-	265	14.4	N	-	1	-	H	Y	
17355	20130626:0600	5607	500.0	-	-	265	14.4	Y	-	0	-	P	Y	
17355	20130626:1200	7	1021.6	13.5	11.1	37	1.2	Y	4	4	-	H	U	
17355	20130626:1200	12	1021.0	11.8	-	-	-	N	1	-	-	-	U	
17355	20130626:1200	185	1000.0	10.2	-	140	0.5	Y	0	0	6	P	U	
17355	20130626:1200	285	988.0	10.4	-	-	-	N	1	-	-	-	U	
17355	20130626:1200	307	985.0	-	-	20	0.5	N	-	1	-	H	U	
17355	20130626:1200	344	981.0	8.8	-	-	-	N	1	-	-	-	U	
17355	20130626:1200	369	978.0	10.0	-	-	-	N	1	-	-	-	U	
17355	20130626:1200	428	971.0	8.2	-	-	-	N	1	-	-	-	U	
17355	20130626:1200	462	967.0	9.2	-	-	-	N	1	-	-	-	U	
17355	20130626:1200	522	960.0	7.4	-	-	-	N	1	-	-	-	U	
17355	20130626:1200	556	956.0	8.2	-	-	-	N	1	-	-	-	U	
17355	20130626:1200	607	950.0	-	-	190	3.1	N	-	1	-	H	U	
17355	20130626:1200	703	939.0	6.2	-	-	-	N	1	-	-	-	U	
17355	20130626:1200	729	936.0	7.2	-	-	-	N	1	-	-	-	U	
17355	20130626:1200	764	932.0	5.4	-	-	-	N	1	-	-	-	U	
17355	20130626:1200	825	925.0	4.6	-	185	3.6	Y	0	0	3	P	U	
17355	20130626:1200	851	922.0	4.6	-	-	-	N	1	-	-	-	U	
17355	20130626:1200	878	919.0	6.0	-	-	-	N	1	-	-	-	U	
17355	20130626:1200	907	916.0	-	-	225	1.0	N	-	1	-	H	U	
17355	20130626:1200	940	912.0	4.2	-	-	-	N	1	-	-	-	U	
17355	20130626:1200	967	909.0	5.4	-	-	-	N	1	-	-	-	U	
17355	20130626:1200	1021	903.0	3.4	-	-	-	N	1	-	-	-	U	
17355	20130626:1200	1207	882.0	-	-	225	5.7	N	-	1	-	H	U	
17355	20130626:1200	1387	863.0	1.2	-	-	-	N	1	-	-	-	U	
17355	20130626:1200	1509	850.0	0.6	-	220	5.7	Y	1	1	2	P	U	
17355	20130626:1200	1807	819.0	-	-	220	5.1	N	-	1	-	H	U	
17355	20130626:1200	2010	799.0	6.2	-	-	-	N	1	-	-	-	U	
17355	20130626:1200	2107	790.0	-	-	225	2.1	N	-	1	-	H	U	
17355	20130626:1200	2407	761.0	-	-	215	7.2	N	-	1	-	H	U	
17355	20130626:1200	2502	752.0	1.2	-	-	-	N	1	-	-	-	U	
17355	20130626:1200	2523	750.0	3.0	-	-	-	N	1	-	-	-	U	
17355	20130626:1200	3007	706.0	-	-	280	4.6	N	-	1	-	H	U	
17355	20130626:1200	3077	700.0	-1.5	-	280	4.6	Y	0	0	2	P	U	
17355	20130626:1200	3607	655.0	-	-	275	4.1	N	-	1	-	H	U	
17355	20130626:1200	3675	649.0	-5.5	-	-	-	N	1	-	-	-	U	
17355	20130626:1800	0	1013.0	-	-	45	3.1	Y	-	4	-	H	Y	
17355	20130626:1800	300	978.0	-	-	75	4.1	N	-	1	-	H	Y	
17355	20130626:1800	600	943.0	-	-	160	4.6	N	-	1	-	H	Y	
17355	20130626:1800	768	925.0	-	-	100	6.2	Y	-	0	-	P	Y	
17355	20130626:1800	900	911.0	-	-	100	4.6	N	-	1	-	H	Y	
17355	20130626:1800	1460	850.0	-	-	55	4.1	Y	-	0	-	P	Y	
17355	20130626:1800	1500	846.0	-	-	55	4.1	N	-	1	-	H	Y	
17355	20130626:1800	1800	817.0	-	-	125	2.1	N	-	1	-	H	Y	
17355	20130626:1800	2400	759.0	-	-	25	1.0	N	-	1	-	H	Y	
17355	20130626:1800	2700	730.0	-	-	195	1.5	N	-	1	-	H	Y	
17355	20130626:1800	3000	702.0	-	-	265	5.1	N	-	1	-	H	Y	
17355	20130626:1800	3016	700.0	-	-	265	5.1	Y	-	0	-	P	Y	
17355	20130626:1800	4200	603.0	-	-	285	2.1	N	-	1	-	H	Y	
17355	20130626:1800	4800	556.0	-	-	275	5.7	N	-	1	-	H	Y	
17355	20130626:1800	5100	535.0	-	-	305	3.1	N	-	1	-	H	Y	
17355	20130626:1800	5400	514.0	-	-	270	4.6	N	-	1	-	H	Y	
17355	20130626:1800	5607	500.0	-	-	270	9.3	Y	-	0	-	P	Y	
17355	20130626:1800	6300	454.0	-	-	265	13.9	N	-	1	-	H	Y	
17355	20130627:0600	0	1013.0	-	-	105	6.2	Y	-	4	-	H	Y	
17355	20130627:0600	300	978.0	-	-	105	13.4	N	-	1	-	H	Y	
17355	20130627:0600	600	943.0	-	-	70	13.9	N	-	1	-	H	Y	
17355	20130627:0600	768	925.0	-	-	70	15.4	Y	-	0	-	P	Y	
17355	20130627:0600	900	911.0	-	-	65	16.0	N	-	1	-	H	Y	
17355	20130627:0600	1460	850.0	-	-	55	14.9	Y	-	0	-	P	Y	
17355	20130627:0600	1500	846.0	-	-	55	14.9	N	-	1	-	H	Y	
17355	20130627:0600	2100	788.0	-	-	70	5.1	N	-	1	-	H	Y	
17355	20130627:0600	2400	759.0	-	-	85	6.2	N	-	1	-	H	Y	
17355	20130627:0600	2700	730.0	-	-	55	5.7	N	-	1	-	H	Y	
17355	20130627:0600	3016	700.0	-	-	65	5.7	Y	-	0	-	P	Y	
17355	20130627:0600	3600	652.0	-	-	80	4.6	N	-	1	-	H	Y	
17355	20130627:0600	3900	627.0	-	-	60	4.1	N	-	1	-	H	Y	
17355	20130627:0600	4200	603.0	-	-	70	5.1	N	-	1	-	H	Y	
17355	20130627:0600	4500	578.0	-	-	90	5.1	N	-	1	-	H	Y	
17355	20130627:0600	5400	514.0	-	-	40	7.7	N	-	1	-	H	Y	
17355	20130627:0600	5607	500.0	-	-	40	7.7	Y	-	0	-	P	Y	
17355	20130627:1200	7	1010.8	11.0	8.0	144	7.9	Y	4	4	-	H	U	
17355	20130627:1200	14	1010.0	9.4	-	-	-	N	1	-	-	-	U	
17355	20130627:1200	96	1000.0	9.4	-	140	7.7	Y	0	0	4	P	U	
17355	20130627:1200	307	975.0	-	-	125	12.4	N	-	1	-	H	U	
17355	20130627:1200	339	971.0	8.4	-	-	-	N	1	-	-	-	U	
17355	20130627:1200	607	940.0	-	-	110	11.8	N	-	1	-	H	U	
17355	20130627:1200	737	925.0	5.2	-	105	13.9	Y	0	0	3	P	U	
17355	20130627:1200	763	922.0	4.2	-	-	-	N	1	-	-	-	U	
17355	20130627:1200	907	906.0	-	-	85	14.9	N	-	1	-	H	U	
17355	20130627:1200	1421	850.0	1.8	-	65	17.0	Y	0	0	2	P	U	
17355	20130627:1200	1507	841.0	-	-	65	17.0	N	-	1	-	H	U	
17355	20130627:1200	2107	780.0	-	-	75	12.4	N	-	1	-	H	U	
17355	20130627:1200	2405	752.0	0.0	-	-	-	N	1	-	-	-	U	
17355	20130627:1200	2975	700.0	-3.5	-	120	11.3	Y	1	0	1	P	U	
17355	20130627:1200	3007	697.0	-	-	120	11.3	N	-	1	-	H	U	
17355	20130627:1200	3607	645.0	-	-	95	10.8	N	-	1	-	H	U	
17355	20130627:1200	4142	602.0	-14.5	-	-	-	N	1	-	-	-	U	
17355	20130627:1200	4207	597.0	-	-	120	7.7	N	-	1	-	H	U	
17355	20130627:1200	4767	554.0	-18.7	-	115	14.4	N	1	1	-	H	U	
17355	20130627:1800	0	1013.0	-	-	185	4.1	Y	-	4	-	H	Y	
17355	20130627:1800	300	978.0	-	-	140	12.9	N	-	1	-	H	Y	
17355	20130627:1800	600	943.0	-	-	135	16.0	N	-	1	-	H	Y	
17355	20130627:1800	768	925.0	-	-	120	18.0	Y	-	0	-	P	Y	
17355	20130627:1800	900	911.0	-	-	110	20.1	N	-	1	-	H	Y	
17355	20130627:1800	1460	850.0	-	-	105	10.8	Y	-	0	-	P	Y	
17355	20130627:1800	1500	846.0	-	-	105	10.8	N	-	1	-	H	Y	
17355	20130627:1800	2400	759.0	-	-	125	9.8	N	-	1	-	H	Y	
17355	20130627:1800	3016	700.0	-	-	130	10.8	Y	-	0	-	P	Y	
17355	20130627:1800	4200	603.0	-	-	130	12.4	N	-	1	-	H	Y	
17355	20130627:1800	4800	556.0	-	-	120	17.5	N	-	1	-	H	Y	
17355	20130627:1800	5400	514.0	-	-	70	10.3	N	-	1	-	H	Y	
17355	20130627:1800	5607	500.0	-	-	70	10.3	Y	-	0	-	P	Y	
17355	20130627:1800	6300	454.0	-	-	255	1.5	N	-	1	-	H	Y	
17355	20130628:0000	7	1011.9	9.5	4.5	149	8.2	Y	4	4	-	H	U	
17355	20130628:0000	23	1010.0	9.8	-	-	-	N	1	-	-	-	U	
17355	20130628:0000	105	1000.0	8.8	-	160	9.8	Y	0	0	3	P	U	
17355	20130628:0000	288	978.0	6.4	-	-	-	N	1	-	-	-	U	
17355	20130628:0000	307	976.0	-	-	145	10.3	N	-	1	-	H	U	
17355	20130628:0000	607	941.0	-	-	135	17.5	N	-	1	-	H	U	
17355	20130628:0000	743	925.0	5.0	-	130	16.5	Y	0	0	2	P	U	
17355	20130628:0000	907	906.0	-	-	125	16.0	N	-	1	-	H	U	
17355	20130628:0000	1207	873.0	-	-	110	11.3	N	-	1	-	H	U	
